"star_id","const_id"
113881,"romanian-Jgb"
113881,"western-Peg"
113889,"chinese-161"
113889,"korean-097"
113889,"romanian-Psc"
113919,"chinese-206"
113919,"korean-085"
113963,"arabic-035"
113963,"arabic_moon_stations-026"
113963,"chinese-018"
113963,"dakota-005"
113963,"egyptian-016"
113963,"hawaiian_starlines-LUP"
113963,"indian-N25"
113963,"japanese_moon_stations-13"
113963,"korean-086"
113963,"ojibwe-005"
113963,"romanian-Jgb"
113963,"western-Peg"
113996,"chinese-290"
113996,"korean-091"
114054,"chinese-290"
114104,"korean-085"
114104,"tupi-003"
114119,"chinese-290"
114119,"korean-091"
114131,"chinese-094"
114131,"western-Gru"
114144,"chinese-134"
114144,"korean-089"
114164,"chinese-290"
114222,"chinese-033"
114222,"korean-232"
114273,"korean-098"
114341,"arabic-002"
114341,"chinese-290"
114341,"korean-091"
114341,"western-Aqr"
114375,"chinese-290"
114375,"korean-091"
114389,"korean-089"
114421,"chinese-094"
114421,"western-Gru"
114520,"korean-089"
114570,"chinese-206"
114570,"korean-085"
114622,"korean-085"
114724,"chinese-135"
114724,"korean-091"
114724,"tukano-004"
114855,"arabic-002"
114855,"chinese-290"
114855,"korean-091"
114855,"tukano-004"
114855,"western-Aqr"
114924,"korean-085"
114939,"chinese-290"
114939,"korean-091"
114939,"romanian-Var"
114939,"tukano-004"
114971,"arabic-037"
114971,"chinese-161"
114971,"korean-097"
114971,"romanian-Psc"
114971,"western-Psc"
114996,"chinese-094"
114996,"western-Tuc"
115022,"chinese-206"
115022,"korean-085"
115033,"chinese-290"
115033,"korean-091"
115033,"romanian-Var"
115033,"tukano-004"
115088,"chinese-220"
115088,"korean-214"
115102,"western-Scl"
115115,"chinese-290"
115115,"korean-091"
115115,"tukano-004"
115125,"chinese-290"
115125,"korean-091"
115126,"korean-091"
115142,"korean-091"
115250,"chinese-136"
115250,"korean-086"
115250,"korean-087"
115404,"chinese-290"
115404,"korean-091"
115438,"arabic-002"
115438,"chinese-290"
115438,"korean-091"
115438,"romanian-Var"
115438,"tukano-003"
115438,"western-Aqr"
115444,"chinese-134"
115623,"chinese-136"
115623,"egyptian-016"
115623,"korean-086"
115669,"chinese-290"
115669,"korean-091"
115669,"tukano-003"
115738,"arabic-037"
115738,"chinese-295"
115738,"korean-098"
115738,"romanian-Psc"
115738,"western-Psc"
115830,"arabic-037"
115830,"chinese-161"
115830,"korean-097"
115830,"romanian-Psc"
115830,"western-Psc"
115919,"chinese-134"
115951,"chinese-295"
115990,"chinese-206"
115990,"korean-085"
116118,"chinese-290"
116118,"tukano-003"
116231,"chinese-103"
116231,"western-Scl"
116247,"chinese-290"
116247,"korean-091"
116247,"tukano-003"
116368,"tukano-003"
116389,"chinese-103"
116584,"chinese-206"
116584,"korean-085"
116584,"navajo-002"
116584,"tupi-003"
116591,"korean-091"
116591,"tukano-003"
116602,"chinese-103"
116631,"chinese-206"
116631,"korean-085"
116727,"arabic-014"
116727,"korean-232"
116727,"romanian-Csa"
116727,"western-Cep"
116758,"chinese-290"
116758,"tukano-003"
116771,"arabic-037"
116771,"chinese-161"
116771,"egyptian-016"
116771,"korean-097"
116771,"romanian-Psc"
116771,"western-Psc"
116805,"chinese-206"
116805,"korean-085"
116853,"korean-091"
116889,"chinese-073"
116901,"korean-091"
116901,"romanian-Var"
116901,"tukano-003"
116928,"arabic-037"
116928,"chinese-295"
116928,"korean-098"
116928,"romanian-Psc"
116928,"western-Psc"
116957,"korean-091"
116957,"tukano-003"
116971,"chinese-290"
116971,"korean-091"
116971,"tukano-003"
117089,"chinese-073"
117089,"tukano-003"
117218,"korean-091"
117218,"romanian-Var"
117218,"tukano-003"
117221,"chinese-206"
117221,"tupi-003"
117245,"korean-098"
117301,"chinese-206"
117301,"korean-085"
117301,"tukano-005"
117314,"korean-091"
117371,"chinese-057"
117491,"chinese-295"
117541,"korean-091"
117567,"korean-091"
117629,"chinese-073"
117629,"korean-091"
117629,"romanian-Var"
117629,"tukano-003"
117722,"romanian-Var"
117756,"romanian-Var"
117863,"chinese-206"
117863,"korean-085"
117863,"tukano-005"
118092,"chinese-157"
118178,"chinese-036"
118209,"chinese-135"
118209,"korean-091"
118243,"chinese-206"
118243,"korean-085"
118268,"arabic-037"
118268,"chinese-161"
118268,"dakota-007"
118268,"korean-097"
118268,"romanian-Psc"
118268,"western-Psc"
118322,"chinese-157"
